,from_to,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16
424,Switzerland-Israel,1003.320731,902.4091169999994,2436.751116,1285.350296,2497.007486999999,7018.360009000001,1601.494106,2211.369006999999,2621.405998,2019.083931999999,3789.995395,1834.134626000002,9996.652782,8706.896710000005,7493.677179000002,1687.146090000001
425,Switzerland-Italy,11948.82921,120830.1504120001,163976.2286820001,56622.18530800002,11913.759285,180692.4708480001,8254.846073999997,5911.517240000003,4292.690215000001,5011.392164999997,8830.563673000004,5712.94472099999,9444.330584,14927.12054800003,8473.841817999986,35793.27239199998
426,Switzerland-Luxembourg,37083.33985900002,0.0,15.235069,151.0777969999999,201.238822,371.9070350000002,315.6323070000001,187.1648290000001,271.1293140000001,121.528713,94.909218,0.089182,0.361567,0.047516,0.04954,0.0
427,Switzerland-Netherlands,46773.17015399997,25122.66405300001,22256.86713799999,12471.281054,12417.601234,77148.77807800003,12356.18397300001,15324.31781500002,112343.097667,30278.13829400003,19743.78577299998,71739.917221,73298.97946800005,35562.44376000004,36984.04082799999,55217.82687900002
428,Switzerland-New York (USA),67151.71617800006,34460.14616100001,45387.52262000001,52900.93142400005,23120.45221,141338.8179040002,71703.90115100004,86710.40425700018,757672.804581,3068.469614000002,4974.767046999992,2999.047058000001,5549.579390000004,3206.847572999995,3520.071311999998,73281.01694700008
429,Switzerland-Poland,18796.66628200001,29990.11594199997,31397.08344599999,30516.43342300002,7955.687677999995,104090.696089,17052.84879200001,1493.554827000001,3.618762000000001,327.9139869999999,958.3429899999996,1190.45857,1626.662563000001,0.0,0.0,38077.52639999997
430,Switzerland-Portugal,57471.497705,56587.49006299995,59579.49559999996,57602.46243300002,57061.06277299993,379676.5038250003,36956.74995600005,60546.43151599994,60470.76436700002,46363.44002199999,56837.56365999999,59632.54013699997,49316.435337,52990.135574,59742.38099799994,58423.37780599996
431,Switzerland-Slovakia,5873.909316000002,7660.068242999993,5063.662176999999,2315.390377,1831.871366000003,34580.30139800002,3019.480309,4253.634233000002,5920.013835000002,3641.289333000003,4894.287853999997,4766.150241999999,5923.079451000002,5730.480939000002,5002.378459999994,7514.83713
432,Switzerland-Slovenia,904297.3342880008,3367.585205999998,2492.404679999997,3164.219652999998,2789.820860999999,14394.826107,3683.569329999998,2867.731122999999,2702.316689000002,2299.660475999999,3399.059022000002,2674.411619,2315.600342,3826.598921,3715.193975999995,254242.5540249998
433,Switzerland-Spain,57830.87771699997,44651.68486199998,31041.31237700001,49613.25878299995,21482.43335400001,399911.9660759999,1426218.710286001,1687123.858817,2144136.749721999,1571165.385818999,1211726.095703,245434.2517640003,37984.94942200001,981152.0805500004,1690714.485892001,75050.43989699997
434,Switzerland-Sweden,126861.8757180001,80684.61596500005,71926.99432099998,98655.32790899994,121178.1775939999,614400.2435959994,198365.9529169999,2840988.616089998,2524342.513316995,1315845.048607,1500763.255464001,1685771.656677998,111179.1501180002,688439.4183939999,850343.4063120007,127141.0654550001
435,Switzerland-United Kingdom,104398.39072,122151.145198,105901.2809,52158.44582399993,52111.91653099997,752610.594936,266341.7373719999,264818.7457039999,136405.4135460001,97609.66537,60272.03083499996,70145.80991500002,92216.16220199996,129111.252889,122248.881452,129330.080354
436,United Kingdom-Austria,10814.48174399999,9917.188381000004,8669.184986000004,8435.083466999997,6500.335693999995,5144.968432000001,6820.273185000001,2331.172967999993,1982.216644,3920.468407000001,9992.482612000016,6098.369530000001,1002.935323,1371.14301,1205.454826999998,11194.07215500001
437,United Kingdom-Belgium,8492.56544,5865.557219000003,8733.649960000012,7943.778170999999,5202.738678999996,5757.980855,5133.121855999998,5775.633919000003,6470.276776000006,4806.238727999999,7529.196624999996,8989.52662899999,7040.127141000005,5917.895764999998,6296.124312999998,6683.629395000002
438,United Kingdom-Croatia,4434.910467000004,3389.592778,5763.090016999995,4045.438004999997,3981.913057000003,3628.009532999999,2521.063893,2013.931092,1761.051131999999,1009.224245,1798.372322000002,2037.566592,1503.778686000001,2151.304298,2952.555658999999,5249.671718999992
439,United Kingdom-Czech Republic,23050.90413800001,14880.34582299999,17018.94211599999,14160.30599300001,9023.738928000012,11099.86268499999,5371.251309000001,6484.620073000003,17815.01268700002,4080.781846000001,7020.397224999998,4915.428110000003,7409.150168000006,15381.602535,17237.57806799999,15245.74486
440,United Kingdom-Denmark,106454.7362360001,139825.6600699999,136992.3319210001,185429.6288120001,183796.523506,120964.2191359999,183149.430373,198019.613642,157251.2271999999,93890.75568099992,130648.015094,139936.353568,109272.6713139999,105013.286716,180071.4473900001,122403.7295989999
441,United Kingdom-France,43177.84983699996,51898.75746799997,45689.37954799999,41768.42447000003,44330.07742,28927.79927700001,48158.30289300005,41855.82673200009,41494.175285,42944.16049599996,30809.62750600003,31463.02265599999,28046.73200699999,37323.56737199999,39037.42157199999,48964.700595
442,United Kingdom-Greece,25252.661138,24859.49055199998,6476.362513000002,2384.458476000001,1328.980812999999,1452.740201000002,994.1964249999984,1617.747270000001,1189.780646000003,6101.498329999999,2032.524002999999,5592.251328000008,6285.901578000007,2405.561326,2441.529551000005,20107.164761
443,United Kingdom-Hungary,10803.50735300001,11270.23447899998,8537.642624000002,8338.910340000008,10610.15374799999,11744.84588999999,5568.928964999995,10024.827168,10756.700798,4430.103571000003,8803.70282900001,7724.888586999998,5120.711329999995,8019.226993999995,7803.440231000009,11485.02303700001
444,United Kingdom-Ireland,120.258528,84.92365799999976,37.89041899999997,43.60969800000004,47.08091300000009,25.97951000000001,37.93799200000003,106.4777229999998,49.94853900000003,53.33073300000004,60.28348500000011,52.71003500000009,57.60086000000006,47.21260300000007,42.65157100000011,112.496271
445,United Kingdom-Israel,5478.210446000002,3405.006112000002,2533.345705,2248.279605000002,7949.018883000005,4529.069028999999,2437.820254999998,2396.369715,1719.784134000002,4473.263486999996,3012.237443000005,2677.079525,2152.717081999999,1634.835868999998,1454.471329000001,8248.665022000005
446,United Kingdom-Italy,2898.049007999999,14706.06459199999,15100.23751700001,3540.749955999999,1876.561233000001,3118.244224,2215.756971999999,2041.040325999999,3321.977137000001,1200.757441999999,2252.364265999999,1650.035989999999,1707.503221,2884.449577000003,2535.971078,1930.616074000001
447,United Kingdom-Luxembourg,32270.78897899999,0.0,9641.304172000004,46084.736927,55856.30583000003,55928.26678300001,151887.4156049999,99987.50772300002,61814.74305699995,43374.206488,27050.70815400008,57.13986499999996,10.98783799999998,35.36410299999993,36.34685599999994,0.0
448,United Kingdom-Netherlands,195127.395885,90459.83008099998,75218.55360799996,288967.7768990001,76239.85694300011,51372.83743600006,38360.69879399999,33515.72024600001,88698.96337600001,117129.7881250001,156388.9050059999,151473.227334,147841.932507,145478.5084040001,144232.9811599999,71889.92582799995
449,United Kingdom-New York (USA),413097.3471830002,321065.0268090001,335571.1768670002,277897.455981,126802.9917879999,119110.846904,121257.723699,101280.3839429999,61246.8186120001,21997.13901599999,22498.62272600001,13995.93915,14386.97808100001,18047.52587999999,19854.02492400001,369595.8303400002
450,United Kingdom-Poland,12522.191115,11803.54291400001,12601.99694200001,9130.757499000008,6797.049821000001,7703.381685000003,3415.706679000001,4684.860183000001,3339.544649000002,3719.723785000003,5837.324411999998,5229.179015000006,4038.159548000001,1681.55158,1770.14101,12518.40268100001
451,United Kingdom-Portugal,396539.3220740003,396856.9969110001,365599.3647549999,335168.410788,345841.9760079997,214422.2003880001,257568.4130399999,261486.9261230001,253085.7052749999,182423.0065739999,153851.9574780003,127636.541732,122773.4928129999,176577.2979780001,189116.7509129998,415924.1308480001
452,United Kingdom-Slovakia,3192.669186999997,4261.834817999995,2796.339751999999,1908.768253,1703.172394,1510.027381,1833.744838,1848.310184999999,1156.354409,1301.615962999998,996.5382839999992,1736.081462000001,2297.999337,1642.621284,1499.727792999997,3674.920238999999
453,United Kingdom-Slovenia,7651.642798000002,6283.661434000003,7798.657087999995,6604.713586000003,5720.997306000007,5877.164546000005,3574.015131999999,3233.839367,2667.840675,3510.118019999997,3454.041898999999,4638.996489000008,5476.210065999994,9006.835192999997,10678.26739799999,6625.869591999997
454,United Kingdom-Spain,55818.952467,42470.54393599997,38312.60367900001,22526.89290499997,20403.78350999998,19521.453415,21441.59949500002,34801.85783100005,20031.957363,37110.16998500003,32506.653009,31536.66098,14570.05032399997,12842.560944,12693.79054699998,55324.41916699993
455,United Kingdom-Sweden,501374.7221930004,471205.7588569996,530459.3330499999,447951.619979,527338.988279,416338.6472569997,320316.1856130004,321037.0814350002,355320.2400370002,330004.152225,398901.0810419994,449112.115195,441728.625804,485116.6169609997,509565.6586669998,505992.4254339996
456,United Kingdom-Switzerland,57742.419403,112170.4105999999,107307.8601760001,42159.687229,48032.56273899999,40005.48500800003,68828.03252899992,79802.99117600001,65172.66726100003,46546.84807399999,82474.05388900008,126440.30516,143299.921666,147825.466281,135161.295218,95825.03320399998
457,Austria-Slovakia,0.0,0.002249,0.0,0.019062,0.11758,2.522872,11.568515,0.008322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,Austria-Czech Republic,0.0,0.0,0.203164,0.0,0.0,1.021047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,Czech Republic-Slovakia,0.0,0.0,54.23011,0.0,0.005904,0.0,0.0,0.0,31.356973,0.141253,0.0,0.221945,0.0,0.0,0.0,0.0
460,Portugal-Luxembourg,0.0,0.0,2.828993000000001,6.566286999999998,8.200934,17.74338100000002,11.25182,11.902917,11.48164000000001,6.720926000000002,8.139753000000002,0.0,0.0,0.0,0.0,0.0
461,Slovakia-Czech Republic,0.0,0.0,135.737163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
